t_s,state,copter_n,copter_e,copter_d,rover_n,rover_e,in_fov,occluded,bbox_cx,bbox_cy,px_err,vx_cmd,vy_cmd,loop_ms,dist_n,dist_e,d_true_px,d_dist_px
2.45,ACQUIRE,0.01,-0.01,-9.53,1.13,-0.01,1,0,,,,0.0,0.0,1.4,13.26,-0.01,,
2.5,ACQUIRE,0.01,-0.01,-9.53,1.14,-0.01,1,0,,,,0.0,0.0,0.9,13.26,-0.01,,
2.55,ACQUIRE,0.01,-0.01,-9.53,1.15,-0.01,1,0,,,,0.0,0.0,1.6,13.26,-0.01,,
2.6,ACQUIRE,0.01,-0.01,-9.53,1.17,-0.01,1,0,,,,0.0,0.0,1.4,13.26,-0.01,,
2.65,ACQUIRE,0.01,-0.01,-9.54,1.18,-0.01,1,0,,,,0.0,0.0,2.2,13.26,-0.01,,
2.7,ACQUIRE,0.01,-0.01,-9.54,1.19,-0.01,1,0,,,,0.0,0.0,4.1,13.26,-0.01,,
2.75,ACQUIRE,0.01,-0.01,-9.54,1.2,-0.01,1,0,,,,0.0,0.0,1.7,13.26,-0.01,,
2.8,ACQUIRE,0.01,-0.01,-9.54,1.22,-0.01,1,0,,,,0.0,0.0,0.8,13.26,-0.01,,
2.85,ACQUIRE,0.01,-0.01,-9.54,1.23,-0.01,1,0,,,,0.0,0.0,1.3,13.26,-0.01,,
2.9,ACQUIRE,0.01,-0.01,-9.54,1.24,-0.01,1,0,,,,0.0,0.0,0.9,13.26,-0.01,,
2.95,ACQUIRE,0.01,-0.01,-9.54,1.25,-0.01,1,0,,,,0.0,0.0,1.4,13.26,-0.01,,
3.01,ACQUIRE,0.01,-0.01,-9.54,1.27,-0.01,1,0,,,,0.0,0.0,0.9,13.26,-0.01,,
3.06,ACQUIRE,0.01,-0.01,-9.54,1.28,-0.01,1,0,,,,0.0,0.0,1.6,13.26,-0.01,,
3.11,ACQUIRE,0.01,-0.01,-9.54,1.29,-0.01,1,0,,,,0.0,0.0,0.9,13.26,-0.01,,
3.16,ACQUIRE,0.01,-0.01,-9.54,1.3,-0.01,1,0,,,,0.0,0.0,1.6,13.26,-0.01,,
3.21,ACQUIRE,0.01,-0.01,-9.54,1.32,-0.01,1,0,,,,0.0,0.0,0.9,13.26,-0.01,,
3.26,ACQUIRE,0.01,-0.01,-9.55,1.33,-0.01,1,0,,,,0.0,0.0,1.6,13.26,-0.01,,
3.31,ACQUIRE,0.01,-0.01,-9.55,1.34,-0.01,1,0,,,,0.0,0.0,0.9,13.26,-0.01,,
3.36,ACQUIRE,0.01,-0.01,-9.55,1.35,-0.01,1,0,,,,0.0,0.0,1.4,13.26,-0.01,,
3.41,ACQUIRE,0.01,-0.01,-9.55,1.37,-0.01,1,0,,,,0.0,0.0,0.7,13.26,-0.01,,
3.46,ACQUIRE,0.01,-0.01,-9.55,1.38,-0.01,1,0,,,,0.0,0.0,1.3,13.26,-0.01,,
3.51,ACQUIRE,0.01,-0.01,-9.55,1.39,-0.01,1,0,,,,0.0,0.0,0.7,13.26,-0.01,,
3.56,ACQUIRE,0.01,-0.01,-9.55,1.4,-0.01,1,0,,,,0.0,0.0,1.5,13.26,-0.01,,
3.61,ACQUIRE,0.01,-0.01,-9.55,1.42,-0.01,1,0,,,,0.0,0.0,0.9,13.26,-0.01,,
3.66,ACQUIRE,0.01,-0.02,-9.55,1.43,-0.01,1,0,,,,0.0,0.0,1.5,13.26,-0.01,,
3.71,ACQUIRE,0.01,-0.02,-9.55,1.44,-0.01,1,0,,,,0.0,0.0,0.9,13.26,-0.01,,
3.76,ACQUIRE,0.01,-0.02,-9.55,1.45,-0.01,1,0,,,,0.0,0.0,1.6,13.26,-0.01,,
3.81,ACQUIRE,0.01,-0.02,-9.55,1.47,-0.01,1,0,,,,0.0,0.0,0.9,13.26,-0.01,,
3.86,ACQUIRE,0.01,-0.02,-9.56,1.48,-0.01,1,0,,,,0.0,0.0,1.6,13.26,-0.01,,
3.91,ACQUIRE,0.01,-0.02,-9.56,1.49,-0.01,1,0,,,,0.0,0.0,0.6,13.26,-0.01,,
3.96,ACQUIRE,0.01,-0.02,-9.56,1.5,-0.01,1,0,,,,0.0,0.0,1.4,13.26,-0.01,,
4.01,ACQUIRE,0.01,-0.02,-9.56,1.52,-0.01,1,0,,,,0.0,0.0,1.0,13.26,-0.01,,
4.06,ACQUIRE,0.01,-0.02,-9.56,1.53,-0.01,1,0,,,,0.0,0.0,1.4,13.26,-0.01,,
4.11,ACQUIRE,0.01,-0.02,-9.56,1.54,-0.01,1,0,,,,0.0,0.0,0.9,13.26,-0.01,,
4.16,ACQUIRE,0.01,-0.02,-9.56,1.55,-0.01,1,0,,,,0.0,0.0,1.5,13.26,-0.01,,
4.21,ACQUIRE,0.01,-0.02,-9.56,1.57,-0.01,1,0,,,,0.0,0.0,0.9,13.26,-0.01,,
4.26,ACQUIRE,0.01,-0.02,-9.56,1.58,-0.01,1,0,,,,0.0,0.0,1.3,13.26,-0.01,,
4.31,ACQUIRE,0.01,-0.02,-9.56,1.59,-0.01,1,0,,,,0.0,0.0,0.9,13.26,-0.01,,
4.36,ACQUIRE,0.01,-0.02,-9.56,1.6,-0.01,1,0,,,,0.0,0.0,1.3,13.26,-0.01,,
4.41,ACQUIRE,0.01,-0.02,-9.56,1.62,-0.01,1,0,,,,0.0,0.0,0.9,13.26,-0.01,,
4.46,ACQUIRE,0.01,-0.02,-9.56,1.63,-0.01,1,0,,,,0.0,0.0,1.7,13.26,-0.01,,
4.51,ACQUIRE,0.01,-0.02,-9.56,1.64,-0.01,1,0,,,,0.0,0.0,1.1,13.26,-0.01,,
4.56,ACQUIRE,0.01,-0.02,-9.56,1.65,-0.01,1,0,,,,0.0,0.0,1.6,13.26,-0.01,,
4.61,ACQUIRE,0.01,-0.02,-9.56,1.67,-0.01,1,0,,,,0.0,0.0,0.9,13.26,-0.01,,
4.66,ACQUIRE,0.01,-0.02,-9.56,1.68,-0.01,1,0,,,,0.0,0.0,1.6,13.26,-0.01,,
4.71,ACQUIRE,0.01,-0.02,-9.56,1.69,-0.01,1,0,,,,0.0,0.0,0.9,13.26,-0.01,,
4.76,ACQUIRE,0.02,-0.03,-9.56,1.7,-0.01,1,0,,,,0.0,0.0,1.5,13.26,-0.01,,
4.81,ACQUIRE,0.02,-0.03,-9.56,1.72,-0.01,1,0,,,,0.0,0.0,0.9,13.26,-0.01,,
4.86,ACQUIRE,0.02,-0.03,-9.57,1.73,-0.01,1,0,,,,0.0,0.0,1.5,13.26,-0.01,,
4.91,ACQUIRE,0.02,-0.03,-9.57,1.74,-0.01,1,0,,,,0.0,0.0,0.9,13.26,-0.01,,
4.96,ACQUIRE,0.02,-0.03,-9.57,1.75,-0.01,1,0,,,,0.0,0.0,1.5,13.26,-0.01,,
5.01,CARRY,0.02,-0.03,-9.57,1.77,-0.01,1,0,,,,0.0,0.0,358.8,13.26,-0.01,,
5.37,CARRY,0.02,-0.03,-9.57,1.86,-0.01,1,0,328.5,153.5,86.9,1.73,0.17,61.9,13.26,-0.01,19.7,680.3
5.43,CARRY,0.02,-0.03,-9.57,1.87,-0.01,1,0,328.5,152.5,87.9,1.75,0.17,50.6,13.26,-0.01,19.6,679.3
5.48,CARRY,0.02,-0.03,-9.57,1.88,-0.01,1,0,329.0,151.5,89.0,1.77,0.18,43.3,13.26,-0.01,19.2,678.2
5.53,CARRY,0.02,-0.03,-9.57,1.9,-0.01,1,0,328.5,151.0,89.4,1.78,0.17,50.4,13.26,-0.01,19.6,677.7
5.58,CARRY,0.02,-0.03,-9.57,1.91,-0.01,1,0,328.5,150.0,90.4,1.8,0.17,46.0,13.26,-0.01,19.3,676.7
5.63,CARRY,0.02,-0.03,-9.57,1.92,-0.01,1,0,329.0,149.5,90.9,1.81,0.18,52.2,13.26,-0.01,19.4,676.1
5.69,CARRY,0.02,-0.03,-9.57,1.94,-0.01,1,0,328.5,148.5,91.9,1.83,0.17,48.4,13.26,-0.01,19.3,675.0
5.74,CARRY,0.02,-0.03,-9.57,1.95,-0.01,1,0,329.0,148.0,92.4,1.84,0.18,54.4,13.26,-0.01,19.4,674.5
5.79,CARRY,0.03,-0.03,-9.57,1.96,-0.01,1,0,329.0,147.5,92.9,1.85,0.18,48.9,13.26,-0.01,19.2,673.5
5.84,CARRY,0.05,-0.03,-9.57,1.97,-0.01,1,0,329.0,148.0,92.4,1.84,0.18,54.4,13.26,-0.01,19.5,673.0
5.9,CARRY,0.05,-0.03,-9.57,1.99,-0.01,1,0,329.0,147.5,92.9,1.85,0.18,47.9,13.26,-0.01,19.8,672.5
5.95,CARRY,0.08,-0.03,-9.57,2.0,-0.01,1,0,329.0,148.5,91.9,1.83,0.18,53.9,13.26,-0.01,19.6,671.6
6.0,CARRY,0.08,-0.03,-9.57,2.01,-0.01,1,0,329.0,147.5,92.9,1.85,0.18,49.2,13.26,-0.01,19.4,670.6
6.05,CARRY,0.14,-0.03,-9.57,2.03,-0.01,1,0,329.0,150.0,90.4,1.8,0.18,56.0,13.26,-0.01,19.5,670.0
6.11,CARRY,0.14,-0.03,-9.57,2.04,-0.01,1,0,329.5,149.5,91.0,1.81,0.19,48.8,13.26,-0.01,19.7,669.4
6.16,CARRY,0.21,-0.03,-9.57,2.05,-0.01,1,0,329.0,152.5,88.0,1.75,0.18,55.8,13.26,-0.01,19.1,668.1
6.22,CARRY,0.21,-0.03,-9.57,2.07,-0.01,1,0,329.5,152.5,88.0,1.75,0.19,48.1,13.26,-0.01,19.8,668.0
6.27,CARRY,0.31,-0.04,-9.57,2.08,-0.01,1,0,329.0,157.5,83.0,1.65,0.18,54.2,13.26,-0.01,19.8,667.3
6.32,CARRY,0.31,-0.04,-9.57,2.09,-0.01,1,0,329.5,156.5,84.0,1.67,0.19,48.2,13.26,-0.01,19.5,666.2
6.37,CARRY,0.43,-0.04,-9.57,2.11,-0.01,1,0,328.5,162.5,78.0,1.55,0.17,54.6,13.26,-0.01,19.7,665.6
6.43,CARRY,0.43,-0.04,-9.57,2.12,-0.01,1,0,328.5,161.5,79.0,1.57,0.17,48.7,13.26,-0.01,19.5,664.6
6.48,CARRY,0.56,-0.04,-9.57,2.13,-0.01,1,0,328.0,168.5,71.9,1.43,0.16,54.5,13.26,-0.01,19.7,664.0
6.53,CARRY,0.56,-0.04,-9.57,2.15,-0.01,1,0,328.0,167.5,72.9,1.45,0.16,48.0,13.26,-0.01,19.5,663.0
6.58,CARRY,0.69,-0.05,-9.57,2.16,-0.01,1,0,327.5,174.5,65.9,1.31,0.15,55.3,13.26,-0.01,19.3,661.9
6.64,CARRY,0.69,-0.05,-9.57,2.17,-0.01,1,0,327.5,173.5,66.9,1.33,0.15,48.6,13.26,-0.01,19.1,661.0
6.69,CARRY,0.84,-0.05,-9.57,2.19,-0.01,1,0,326.5,181.5,58.9,1.17,0.13,54.1,13.26,-0.01,19.5,660.6
6.75,CARRY,0.99,-0.06,-9.57,2.2,-0.01,1,0,326.5,189.5,50.9,1.01,0.13,51.0,13.26,-0.01,19.6,660.0
6.8,CARRY,0.99,-0.06,-9.57,2.21,-0.01,1,0,326.5,188.5,51.9,1.03,0.13,56.2,13.26,-0.01,19.4,659.0
6.85,CARRY,1.13,-0.06,-9.57,2.23,-0.01,1,0,325.0,196.0,44.3,0.88,0.1,50.7,13.26,-0.01,19.5,658.1
6.91,CARRY,1.13,-0.06,-9.57,2.24,-0.01,1,0,325.0,195.5,44.8,0.89,0.1,53.4,13.26,-0.01,19.8,657.6
6.96,CARRY,1.28,-0.07,-9.57,2.25,-0.01,1,0,324.0,202.5,37.7,0.75,0.08,48.6,13.26,-0.01,19.3,656.3
7.01,CARRY,1.28,-0.07,-9.57,2.27,-0.01,1,0,325.0,202.0,38.3,0.76,0.1,54.3,13.26,-0.01,19.3,655.7
7.07,CARRY,1.41,-0.07,-9.57,2.28,-0.01,1,0,324.0,209.0,31.3,0.62,0.08,49.5,13.26,-0.01,19.2,654.8
7.12,CARRY,1.41,-0.07,-9.57,2.29,-0.01,1,0,324.5,209.0,31.3,0.62,0.09,55.1,13.26,-0.01,19.8,654.7
7.17,CARRY,1.54,-0.07,-9.57,2.31,-0.01,1,0,323.0,215.0,25.2,0.5,0.06,49.0,13.26,-0.01,19.4,653.3
7.22,CARRY,1.54,-0.07,-9.57,2.32,-0.01,1,0,323.0,214.5,25.7,0.51,0.06,53.9,13.26,-0.01,19.6,652.8
7.28,CARRY,1.66,-0.08,-9.57,2.33,-0.01,1,0,323.0,220.5,19.7,0.39,0.06,48.7,13.26,-0.01,19.3,651.8
7.33,CARRY,1.66,-0.08,-9.57,2.35,-0.01,1,0,323.0,219.5,20.7,0.41,0.06,53.6,13.26,-0.01,19.0,650.9
7.38,CARRY,1.78,-0.08,-9.57,2.36,-0.01,1,0,322.5,225.5,14.7,0.29,0.05,49.1,13.26,-0.01,19.3,650.4
7.43,CARRY,1.78,-0.08,-9.57,2.37,-0.01,1,0,322.0,224.5,15.6,0.31,0.04,54.1,13.26,-0.01,19.2,649.5
7.49,CARRY,1.88,-0.08,-9.57,2.39,-0.01,1,0,322.0,229.5,10.7,0.21,0.04,49.2,13.26,-0.01,19.1,648.7
7.54,CARRY,1.88,-0.08,-9.57,2.4,-0.01,1,0,322.0,229.0,11.2,0.22,0.04,53.9,13.26,-0.01,19.4,648.2
7.59,CARRY,1.97,-0.08,-9.57,2.41,-0.01,1,0,321.5,233.5,6.7,0.13,0.03,49.5,13.26,-0.01,19.4,647.5
7.64,CARRY,2.04,-0.08,-9.57,2.42,-0.01,1,0,321.5,237.0,3.4,0.06,0.03,55.1,13.26,-0.01,19.1,646.4
7.7,CARRY,2.04,-0.08,-9.57,2.44,-0.01,1,0,321.5,236.0,4.3,0.08,0.03,48.4,13.26,-0.01,18.9,645.4
7.75,CARRY,2.11,-0.08,-9.57,2.45,-0.01,1,0,321.5,239.5,1.6,0.01,0.03,54.8,13.26,-0.01,19.0,644.9
7.81,CARRY,2.11,-0.08,-9.57,2.47,-0.01,1,0,321.5,238.5,2.1,0.03,0.03,49.0,13.26,-0.01,18.8,643.9
7.86,CARRY,2.17,-0.07,-9.57,2.48,-0.01,1,0,320.5,241.0,1.1,-0.02,0.01,54.5,13.26,-0.01,18.9,643.1
7.91,CARRY,2.17,-0.07,-9.57,2.49,-0.01,1,0,320.5,240.5,0.7,-0.01,0.01,47.9,13.26,-0.01,19.2,642.6
7.96,CARRY,2.22,-0.07,-9.57,2.5,-0.01,1,0,320.5,242.5,2.5,-0.05,0.01,54.5,13.26,-0.01,18.9,641.7
8.02,CARRY,2.22,-0.07,-9.57,2.52,-0.01,1,0,320.5,241.5,1.6,-0.03,0.01,48.0,13.26,-0.01,18.8,640.7
8.07,CARRY,2.26,-0.07,-9.57,2.53,-0.01,1,0,320.5,243.0,3.0,-0.06,0.01,55.3,13.26,-0.01,18.6,639.8
8.12,CARRY,2.26,-0.07,-9.57,2.54,-0.01,1,0,320.5,242.5,2.5,-0.05,0.01,48.6,13.26,-0.01,18.9,639.3
8.17,CARRY,2.3,-0.07,-9.57,2.56,-0.01,1,0,320.0,243.5,3.5,-0.07,0.0,55.5,13.26,-0.01,18.9,638.5
8.23,CARRY,2.3,-0.07,-9.57,2.57,-0.01,1,0,320.0,242.5,2.5,-0.05,0.0,47.9,13.26,-0.01,18.7,637.5
8.28,CARRY,2.32,-0.07,-9.57,2.58,-0.01,1,0,320.0,243.5,3.5,-0.07,0.0,54.6,13.26,-0.01,19.0,637.1
8.33,CARRY,2.32,-0.07,-9.57,2.6,-0.01,1,0,320.0,242.5,2.5,-0.05,0.0,47.8,13.26,-0.01,18.8,636.1
8.39,CARRY,2.34,-0.07,-9.57,2.61,-0.01,1,0,320.0,242.5,2.5,-0.05,0.0,54.0,13.26,-0.01,18.4,634.9
8.44,CARRY,2.35,-0.06,-9.58,2.62,-0.01,1,0,320.0,242.5,2.5,-0.05,0.0,49.3,13.26,-0.01,18.4,634.1
8.49,CARRY,2.35,-0.06,-9.58,2.64,-0.01,1,0,320.0,242.0,2.0,-0.04,0.0,53.4,13.26,-0.01,18.6,633.6
8.54,CARRY,2.36,-0.06,-9.58,2.65,-0.01,1,0,320.0,241.5,1.5,-0.03,0.0,49.1,13.26,-0.01,18.3,632.4
8.59,CARRY,2.36,-0.06,-9.58,2.66,-0.01,1,0,320.0,241.5,1.5,-0.03,0.0,53.4,13.26,-0.01,19.0,632.4
8.65,CARRY,2.37,-0.06,-9.58,2.68,-0.01,1,0,320.0,241.0,1.0,-0.02,0.0,48.5,13.26,-0.01,18.9,631.5
8.7,CARRY,2.37,-0.06,-9.58,2.69,-0.01,1,0,320.0,240.5,0.5,-0.01,0.0,53.9,13.26,-0.01,19.1,631.0
8.75,CARRY,2.38,-0.06,-9.58,2.7,-0.01,1,0,320.0,240.0,0.0,-0.0,0.0,49.0,13.26,-0.01,19.1,630.2
8.8,CARRY,2.38,-0.06,-9.58,2.72,-0.01,1,0,320.0,239.0,1.0,0.02,0.0,53.7,13.26,-0.01,18.8,629.2
8.86,CARRY,2.38,-0.06,-9.58,2.73,-0.01,1,0,320.5,239.0,1.1,0.02,0.01,48.4,13.26,-0.01,19.3,628.9
8.91,CARRY,2.38,-0.06,-9.58,2.74,-0.01,1,0,320.0,238.0,2.0,0.04,0.0,53.1,13.26,-0.01,19.2,628.0
8.96,CARRY,2.38,-0.06,-9.58,2.75,-0.01,1,0,320.0,237.0,3.0,0.06,0.0,49.1,13.26,-0.01,18.8,626.8
9.01,CARRY,2.38,-0.06,-9.58,2.77,-0.01,1,0,320.5,237.0,3.0,0.06,0.01,53.7,13.26,-0.01,19.4,626.7
9.07,CARRY,2.39,-0.06,-9.58,2.78,-0.01,1,0,320.5,236.0,4.0,0.08,0.01,48.8,13.26,-0.01,19.0,625.5
9.12,CARRY,2.39,-0.06,-9.58,2.79,-0.01,1,0,321.0,235.0,5.1,0.1,0.02,53.9,13.26,-0.01,18.7,624.5
9.17,CARRY,2.39,-0.06,-9.58,2.81,-0.01,1,0,321.0,235.0,5.1,0.1,0.02,48.6,13.26,-0.01,19.2,624.3
9.22,CARRY,2.39,-0.06,-9.58,2.82,-0.01,1,0,321.0,234.0,6.1,0.12,0.02,53.9,13.26,-0.01,19.0,623.3
9.28,CARRY,2.39,-0.06,-9.58,2.83,-0.01,1,0,321.0,233.5,6.6,0.13,0.02,50.0,13.26,-0.01,19.1,622.6
9.33,CARRY,2.39,-0.06,-9.58,2.85,-0.01,1,0,321.0,233.0,7.1,0.14,0.02,54.8,13.26,-0.01,19.3,622.1
9.38,CARRY,2.4,-0.06,-9.58,2.86,-0.01,1,0,321.0,232.0,8.1,0.16,0.02,49.9,13.26,-0.01,18.9,620.8
9.43,CARRY,2.4,-0.06,-9.58,2.87,-0.01,1,0,321.0,232.0,8.1,0.16,0.02,55.0,13.26,-0.01,19.6,620.8
9.49,CARRY,2.41,-0.06,-9.58,2.89,-0.01,1,0,321.0,231.0,9.1,0.18,0.02,48.9,13.26,-0.01,19.0,619.4
9.54,CARRY,2.41,-0.06,-9.58,2.9,-0.01,1,0,321.0,231.0,9.1,0.18,0.02,54.4,13.26,-0.01,19.3,618.9
9.6,CARRY,2.41,-0.06,-9.58,2.91,-0.01,1,0,321.0,230.0,10.0,0.2,0.02,47.8,13.26,-0.01,19.1,617.9
9.65,CARRY,2.42,-0.06,-9.58,2.93,-0.01,1,0,321.0,230.0,10.0,0.2,0.02,53.9,13.26,-0.01,19.3,617.4
9.7,CARRY,2.42,-0.06,-9.58,2.94,-0.01,1,0,321.5,229.0,11.1,0.22,0.03,48.1,13.26,-0.01,19.0,616.3
9.75,CARRY,2.43,-0.06,-9.58,2.95,-0.01,1,0,321.5,229.0,11.1,0.22,0.03,55.0,13.26,-0.01,19.1,615.7
9.81,CARRY,2.43,-0.06,-9.58,2.97,-0.01,1,0,321.5,228.0,12.1,0.24,0.03,50.1,13.26,-0.01,18.9,614.7
9.86,CARRY,2.45,-0.06,-9.58,2.98,-0.01,1,0,321.5,228.0,12.1,0.24,0.03,55.2,13.26,-0.01,18.9,613.9
9.91,CARRY,2.45,-0.06,-9.58,2.99,-0.01,1,0,321.5,227.5,12.6,0.25,0.03,48.8,13.26,-0.01,19.2,613.4
9.96,CARRY,2.46,-0.06,-9.58,3.01,-0.01,1,0,321.5,227.5,12.6,0.25,0.03,53.8,13.26,-0.01,19.1,612.6
10.02,CARRY,2.46,-0.06,-9.58,3.02,-0.01,1,0,321.5,226.5,13.6,0.27,0.03,48.0,13.26,-0.01,18.9,611.6
10.07,CARRY,2.48,-0.06,-9.58,3.03,-0.01,1,0,321.5,226.5,13.6,0.27,0.03,54.4,13.26,-0.01,18.7,610.7
10.12,CARRY,2.48,-0.06,-9.58,3.05,-0.01,1,0,321.5,226.0,14.1,0.28,0.03,48.4,13.26,-0.01,19.0,610.2
10.17,CARRY,2.5,-0.06,-9.58,3.06,-0.01,1,0,321.5,226.5,13.6,0.27,0.03,54.4,13.26,-0.01,19.2,609.7
10.23,CARRY,2.5,-0.06,-9.58,3.07,-0.01,1,0,321.5,226.0,14.1,0.28,0.03,47.6,13.26,-0.01,19.5,609.2
