t_s,state,copter_n,copter_e,copter_d,rover_n,rover_e,in_fov,occluded,bbox_cx,bbox_cy,px_err,vx_cmd,vy_cmd,loop_ms
33.05,CARRY,12.65,-0.07,-9.58,17.04,-0.01,1,1,321.0,239.5,1.1,0.01,0.02,51.8
33.1,CARRY,12.65,-0.07,-9.58,17.07,-0.01,1,1,321.0,239.5,1.1,0.01,0.02,49.9
33.15,CARRY,12.65,-0.07,-9.58,17.09,-0.01,1,1,321.0,240.0,1.0,-0.0,0.02,49.9
33.2,CARRY,12.65,-0.07,-9.58,17.12,-0.01,1,1,321.0,240.0,1.0,-0.0,0.02,50.8
33.25,CARRY,12.65,-0.06,-9.58,17.14,-0.01,1,1,321.0,240.0,1.0,-0.0,0.02,50.7
33.31,CARRY,12.65,-0.06,-9.58,17.17,-0.01,1,1,321.0,240.0,1.0,-0.0,0.02,50.4
33.36,CARRY,12.65,-0.06,-9.58,17.19,-0.01,1,1,321.0,240.0,1.0,-0.0,0.02,50.3
33.41,CARRY,12.65,-0.06,-9.58,17.22,-0.01,1,1,321.0,240.0,1.0,-0.0,0.02,50.7
33.46,CARRY,12.65,-0.06,-9.58,17.24,-0.01,1,1,320.5,240.0,0.5,-0.0,0.01,51.0
33.51,CARRY,12.65,-0.06,-9.58,17.27,-0.01,1,1,320.5,240.0,0.5,-0.0,0.01,52.0
33.56,CARRY,12.65,-0.06,-9.58,17.3,-0.01,1,1,320.5,240.0,0.5,-0.0,0.01,50.8
33.62,CARRY,12.65,-0.06,-9.58,17.32,-0.01,1,1,320.5,240.0,0.5,-0.0,0.01,49.9
33.67,CARRY,12.65,-0.06,-9.58,17.35,-0.01,1,1,320.5,240.0,0.5,-0.0,0.01,50.8
33.72,CARRY,12.65,-0.06,-9.58,17.37,-0.01,1,1,320.5,240.0,0.5,-0.0,0.01,50.1
33.77,CARRY,12.65,-0.06,-9.58,17.4,-0.01,1,1,320.5,240.0,0.5,-0.0,0.01,51.3
33.82,CARRY,12.65,-0.06,-9.58,17.43,-0.01,1,1,320.5,240.0,0.5,-0.0,0.01,50.4
33.87,CARRY,12.65,-0.06,-9.58,17.45,-0.01,1,1,320.5,240.0,0.5,-0.0,0.01,50.9
33.93,CARRY,12.65,-0.06,-9.58,17.48,-0.01,1,1,320.0,240.0,0.0,-0.0,0.0,50.4
33.98,CARRY,12.65,-0.06,-9.58,17.5,-0.01,1,1,320.0,240.0,0.0,-0.0,0.0,50.2
34.03,CARRY,12.65,-0.06,-9.58,17.53,-0.01,1,1,320.0,240.0,0.0,-0.0,0.0,50.8
34.08,CARRY,12.65,-0.06,-9.58,17.55,-0.01,1,1,320.0,240.0,0.0,-0.0,0.0,51.0
34.13,CARRY,12.65,-0.06,-9.58,17.58,-0.01,1,1,320.0,240.0,0.0,-0.0,0.0,49.4
34.18,CARRY,12.65,-0.05,-9.58,17.61,-0.01,1,1,320.0,240.0,0.0,-0.0,0.0,50.7
34.23,CARRY,12.65,-0.05,-9.58,17.63,-0.01,1,1,320.0,240.0,0.0,-0.0,0.0,50.6
34.28,CARRY,12.65,-0.05,-9.58,17.66,-0.01,1,1,320.0,240.0,0.0,-0.0,0.0,50.8
34.34,CARRY,12.65,-0.05,-9.58,17.68,-0.01,1,1,320.0,240.0,0.0,-0.0,0.0,49.9
34.39,CARRY,12.65,-0.05,-9.58,17.71,-0.01,1,1,320.0,240.0,0.0,-0.0,0.0,51.1
34.44,CARRY,12.65,-0.05,-9.58,17.73,-0.01,1,1,320.0,240.0,0.0,-0.0,0.0,50.1
34.49,CARRY,12.65,-0.05,-9.58,17.76,-0.01,1,1,320.0,240.0,0.0,-0.0,0.0,51.2
34.54,CARRY,12.65,-0.05,-9.58,17.79,-0.01,1,1,320.0,240.0,0.0,-0.0,0.0,50.8
34.59,CARRY,12.65,-0.05,-9.58,17.81,-0.01,1,1,319.5,240.5,0.7,-0.01,-0.01,50.6
34.65,CARRY,12.65,-0.05,-9.58,17.84,-0.01,1,1,319.5,240.5,0.7,-0.01,-0.01,51.2
34.7,CARRY,12.65,-0.05,-9.58,17.86,-0.01,1,1,320.0,240.0,0.0,-0.0,0.0,50.0
34.75,CARRY,12.66,-0.05,-9.58,17.89,-0.01,1,1,320.0,240.0,0.0,-0.0,0.0,51.6
34.8,CARRY,12.66,-0.05,-9.58,17.92,-0.01,1,1,320.0,240.0,0.0,-0.0,0.0,50.2
34.85,CARRY,12.66,-0.05,-9.58,17.94,-0.01,1,1,320.0,240.0,0.0,-0.0,0.0,51.2
34.9,CARRY,12.66,-0.05,-9.58,17.97,-0.01,1,1,319.5,240.0,0.5,-0.0,-0.01,50.2
34.96,CARRY,12.66,-0.05,-9.58,17.99,-0.01,1,1,319.5,240.5,0.7,-0.01,-0.01,50.5
35.01,CARRY,12.66,-0.05,-9.58,18.02,-0.01,1,0,319.5,240.5,0.7,-0.01,-0.01,50.3
35.06,CARRY,12.66,-0.05,-9.58,18.04,-0.01,1,0,320.0,240.0,0.0,-0.0,0.0,50.2
35.11,CARRY,12.66,-0.05,-9.58,18.07,-0.01,1,0,319.5,240.5,0.7,-0.01,-0.01,50.6
35.16,CARRY,12.66,-0.05,-9.58,18.09,-0.01,1,0,319.5,240.5,0.7,-0.01,-0.01,50.6
35.21,CARRY,12.66,-0.05,-9.58,18.12,-0.01,1,0,319.5,240.0,0.5,-0.0,-0.01,50.0
35.26,CARRY,12.66,-0.05,-9.58,18.15,-0.01,1,0,319.5,240.0,0.5,-0.0,-0.01,50.5
35.31,CARRY,12.66,-0.05,-9.58,18.17,-0.01,1,0,319.5,240.0,0.5,-0.0,-0.01,50.2
35.37,CARRY,12.66,-0.05,-9.58,18.2,-0.01,1,0,319.5,240.0,0.5,-0.0,-0.01,50.1
35.42,CARRY,12.66,-0.05,-9.58,18.22,-0.01,1,0,319.5,240.0,0.5,-0.0,-0.01,49.8
35.47,CARRY,12.66,-0.05,-9.58,18.25,-0.01,1,0,319.5,240.0,0.5,-0.0,-0.01,49.4
35.52,CARRY,12.66,-0.05,-9.58,18.27,-0.01,1,0,320.0,240.0,0.0,-0.0,0.0,48.7
35.57,CARRY,12.66,-0.05,-9.58,18.3,-0.01,1,0,320.0,240.0,0.0,-0.0,0.0,50.7
35.62,CARRY,12.66,-0.05,-9.58,18.32,-0.01,1,0,320.0,240.0,0.0,-0.0,0.0,51.4
35.67,CARRY,12.66,-0.05,-9.58,18.35,-0.01,1,0,319.5,240.0,0.5,-0.0,-0.01,51.4
35.72,CARRY,12.66,-0.05,-9.58,18.38,-0.01,1,0,319.5,240.5,0.7,-0.01,-0.01,51.3
35.78,CARRY,12.66,-0.05,-9.58,18.4,-0.01,1,0,319.5,240.5,0.7,-0.01,-0.01,50.0
35.83,CARRY,12.66,-0.05,-9.58,18.43,-0.01,1,0,320.0,240.0,0.0,-0.0,0.0,49.2
35.88,CARRY,12.66,-0.05,-9.58,18.45,-0.01,1,0,320.0,240.0,0.0,-0.0,0.0,49.8
35.93,CARRY,12.66,-0.05,-9.58,18.48,-0.01,1,0,319.5,240.5,0.7,-0.01,-0.01,49.4
35.98,CARRY,12.66,-0.05,-9.58,18.5,-0.01,1,0,319.5,240.5,0.7,-0.01,-0.01,50.0
36.03,CARRY,12.66,-0.05,-9.58,18.53,-0.01,1,0,319.5,240.0,0.5,-0.0,-0.01,50.4
36.08,CARRY,12.66,-0.05,-9.58,18.55,-0.01,1,0,319.5,240.5,0.7,-0.01,-0.01,50.8
36.13,CARRY,12.66,-0.05,-9.58,18.58,-0.01,1,0,319.5,240.5,0.7,-0.01,-0.01,51.4
36.18,CARRY,12.66,-0.05,-9.58,18.61,-0.01,1,0,320.0,240.0,0.0,-0.0,0.0,52.9
36.24,CARRY,12.66,-0.05,-9.58,18.63,-0.01,1,0,320.0,240.0,0.0,-0.0,0.0,50.9
36.29,CARRY,12.66,-0.05,-9.58,18.66,-0.01,1,0,320.0,240.0,0.0,-0.0,0.0,51.5
36.34,CARRY,12.66,-0.05,-9.58,18.69,-0.01,1,0,320.0,240.0,0.0,-0.0,0.0,51.0
36.39,CARRY,12.66,-0.05,-9.58,18.71,-0.01,1,0,320.0,240.0,0.0,-0.0,0.0,49.6
36.44,CARRY,12.66,-0.05,-9.58,18.74,-0.01,1,0,320.0,240.0,0.0,-0.0,0.0,51.3
36.5,CARRY,12.66,-0.05,-9.58,18.76,-0.01,1,0,320.0,240.0,0.0,-0.0,0.0,50.1
36.55,CARRY,12.66,-0.05,-9.58,18.79,-0.01,1,0,319.5,240.5,0.7,-0.01,-0.01,51.1
36.6,CARRY,12.66,-0.05,-9.58,18.81,-0.01,1,0,319.5,240.5,0.7,-0.01,-0.01,50.7
36.65,CARRY,12.66,-0.05,-9.58,18.84,-0.01,1,0,319.5,240.5,0.7,-0.01,-0.01,49.7
36.7,CARRY,12.66,-0.05,-9.58,18.86,-0.01,0,0,319.5,240.5,0.7,-0.01,-0.01,49.3
36.75,CARRY,12.66,-0.05,-9.58,18.89,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,52.0
36.8,CARRY,12.66,-0.05,-9.58,18.92,-0.01,0,0,319.5,240.5,0.7,-0.01,-0.01,48.5
36.85,CARRY,12.66,-0.05,-9.58,18.94,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.0
36.9,CARRY,12.66,-0.05,-9.58,18.97,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,48.1
36.95,CARRY,12.65,-0.05,-9.58,18.99,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.4
37.0,CARRY,12.65,-0.05,-9.58,19.02,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,48.2
37.05,CARRY,12.65,-0.05,-9.58,19.04,-0.01,0,0,319.5,240.0,0.5,-0.0,-0.01,51.6
37.11,CARRY,12.65,-0.05,-9.58,19.07,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,47.9
37.16,CARRY,12.65,-0.05,-9.58,19.09,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,48.6
37.21,CARRY,12.65,-0.05,-9.58,19.12,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,48.4
37.26,CARRY,12.65,-0.05,-9.58,19.14,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,51.4
37.31,CARRY,12.65,-0.05,-9.58,19.17,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.4
37.36,CARRY,12.65,-0.05,-9.58,19.19,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,48.8
37.41,CARRY,12.65,-0.05,-9.58,19.22,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,50.7
37.46,CARRY,12.65,-0.05,-9.58,19.25,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.7
37.51,CARRY,12.65,-0.05,-9.58,19.27,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.4
37.56,CARRY,12.65,-0.05,-9.58,19.3,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.0
37.61,CARRY,12.65,-0.05,-9.58,19.32,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,48.4
37.66,CARRY,12.65,-0.05,-9.58,19.35,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.1
37.71,CARRY,12.65,-0.05,-9.58,19.37,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.0
37.76,CARRY,12.65,-0.05,-9.58,19.4,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,51.8
37.82,CARRY,12.65,-0.05,-9.58,19.42,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,50.0
37.87,CARRY,12.65,-0.05,-9.58,19.45,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.4
37.92,CARRY,12.65,-0.05,-9.58,19.47,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.5
37.97,CARRY,12.65,-0.05,-9.58,19.5,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,50.5
38.02,CARRY,12.65,-0.05,-9.58,19.52,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,48.7
38.07,CARRY,12.65,-0.05,-9.58,19.55,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,51.1
38.12,CARRY,12.65,-0.05,-9.58,19.57,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.4
38.17,CARRY,12.65,-0.05,-9.58,19.6,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,50.3
38.22,CARRY,12.65,-0.05,-9.58,19.63,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,48.6
38.27,CARRY,12.65,-0.05,-9.58,19.65,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,51.0
38.32,CARRY,12.65,-0.05,-9.58,19.68,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.3
38.37,CARRY,12.65,-0.05,-9.58,19.7,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,51.2
38.43,CARRY,12.65,-0.05,-9.58,19.73,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.8
38.48,CARRY,12.65,-0.05,-9.58,19.75,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,51.3
38.53,CARRY,12.65,-0.05,-9.58,19.78,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.9
38.58,CARRY,12.65,-0.05,-9.58,19.8,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,50.8
38.63,CARRY,12.65,-0.05,-9.58,19.83,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.6
38.68,CARRY,12.65,-0.05,-9.58,19.86,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,50.5
38.73,CARRY,12.65,-0.05,-9.58,19.88,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,48.9
38.78,CARRY,12.65,-0.05,-9.58,19.91,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,50.3
38.83,CARRY,12.65,-0.05,-9.58,19.93,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,48.7
38.88,CARRY,12.65,-0.05,-9.58,19.96,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,50.9
38.94,CARRY,12.65,-0.05,-9.58,19.98,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.1
38.99,CARRY,12.65,-0.06,-9.58,20.01,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,52.0
39.04,CARRY,12.65,-0.06,-9.58,20.03,-0.01,0,0,320.5,240.0,0.5,-0.0,0.01,51.1
39.09,CARRY,12.65,-0.06,-9.58,20.06,-0.01,0,0,320.5,240.0,0.5,-0.0,0.01,50.8
39.14,CARRY,12.65,-0.06,-9.58,20.09,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.0
39.19,CARRY,12.65,-0.06,-9.58,20.11,-0.01,0,0,320.5,240.0,0.5,-0.0,0.01,50.3
39.24,CARRY,12.65,-0.06,-9.58,20.14,-0.01,0,0,320.5,240.0,0.5,-0.0,0.01,49.2
39.29,CARRY,12.65,-0.06,-9.58,20.16,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,50.1
39.35,CARRY,12.65,-0.06,-9.58,20.19,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,51.2
39.4,CARRY,12.65,-0.06,-9.58,20.21,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,51.0
39.45,CARRY,12.65,-0.06,-9.58,20.24,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,52.4
39.5,CARRY,12.65,-0.06,-9.58,20.27,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,52.1
39.56,CARRY,12.65,-0.06,-9.58,20.29,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,51.4
39.61,CARRY,12.65,-0.06,-9.58,20.32,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,51.2
39.66,CARRY,12.65,-0.06,-9.58,20.34,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,51.3
39.71,CARRY,12.65,-0.06,-9.58,20.37,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,51.3
39.77,CARRY,12.65,-0.06,-9.58,20.4,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,50.6
39.82,CARRY,12.65,-0.06,-9.58,20.42,-0.01,0,0,320.5,240.0,0.5,-0.0,0.01,50.2
39.87,CARRY,12.65,-0.06,-9.58,20.45,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,50.1
39.92,CARRY,12.65,-0.06,-9.58,20.47,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.9
39.97,CARRY,12.65,-0.06,-9.58,20.5,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,51.5
40.02,CARRY,12.65,-0.06,-9.58,20.53,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,50.7
40.07,CARRY,12.65,-0.06,-9.58,20.55,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,50.1
40.12,CARRY,12.65,-0.06,-9.58,20.58,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.0
40.17,CARRY,12.65,-0.06,-9.58,20.6,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.4
40.23,CARRY,12.65,-0.06,-9.58,20.63,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.6
40.28,CARRY,12.65,-0.05,-9.58,20.65,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.8
40.33,CARRY,12.65,-0.05,-9.58,20.68,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.7
40.38,CARRY,12.65,-0.05,-9.58,20.7,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.1
40.43,CARRY,12.65,-0.05,-9.58,20.73,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.4
40.48,CARRY,12.65,-0.05,-9.58,20.75,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,50.1
40.53,CARRY,12.65,-0.05,-9.58,20.78,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,50.0
40.58,CARRY,12.65,-0.05,-9.58,20.8,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.5
40.63,CARRY,12.65,-0.05,-9.58,20.83,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.9
40.68,CARRY,12.65,-0.05,-9.58,20.85,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,48.8
40.73,CARRY,12.65,-0.05,-9.58,20.88,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.7
40.78,CARRY,12.65,-0.05,-9.58,20.91,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.3
40.83,CARRY,12.65,-0.05,-9.58,20.93,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.6
40.88,CARRY,12.65,-0.05,-9.58,20.96,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.4
40.93,CARRY,12.65,-0.05,-9.58,20.98,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.8
40.98,CARRY,12.65,-0.05,-9.58,21.01,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,48.7
41.03,CARRY,12.65,-0.05,-9.58,21.03,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,51.4
41.09,CARRY,12.65,-0.05,-9.58,21.06,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,51.0
41.14,CARRY,12.65,-0.05,-9.58,21.08,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,50.9
41.19,CARRY,12.65,-0.05,-9.58,21.11,-0.01,0,0,320.0,239.5,0.5,0.01,0.0,51.1
41.24,CARRY,12.65,-0.05,-9.58,21.14,-0.01,0,0,320.0,239.5,0.5,0.01,0.0,49.0
41.29,CARRY,12.65,-0.05,-9.58,21.16,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,50.0
41.34,CARRY,12.65,-0.05,-9.58,21.19,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,51.9
41.39,CARRY,12.65,-0.05,-9.58,21.21,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,48.2
41.44,CARRY,12.65,-0.05,-9.58,21.24,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,51.0
41.5,CARRY,12.65,-0.05,-9.58,21.26,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.0
41.55,CARRY,12.65,-0.05,-9.58,21.29,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,51.9
41.6,CARRY,12.65,-0.05,-9.58,21.31,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,51.2
41.65,CARRY,12.65,-0.05,-9.58,21.34,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,50.4
41.7,CARRY,12.65,-0.05,-9.58,21.37,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,50.7
41.75,CARRY,12.65,-0.05,-9.58,21.39,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,50.9
41.81,CARRY,12.65,-0.05,-9.58,21.42,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.4
41.86,CARRY,12.65,-0.05,-9.58,21.44,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,48.9
41.91,CARRY,12.65,-0.05,-9.58,21.47,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,50.4
41.96,CARRY,12.65,-0.05,-9.58,21.49,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.8
42.01,CARRY,12.65,-0.05,-9.58,21.52,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,50.3
42.06,CARRY,12.65,-0.05,-9.58,21.54,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,51.3
42.11,CARRY,12.65,-0.05,-9.58,21.57,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.1
42.16,CARRY,12.65,-0.05,-9.58,21.6,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,50.4
42.21,CARRY,12.65,-0.05,-9.58,21.62,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,51.5
42.27,CARRY,12.65,-0.05,-9.58,21.65,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,50.2
42.32,CARRY,12.65,-0.05,-9.58,21.67,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.1
42.37,CARRY,12.65,-0.05,-9.58,21.7,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.7
42.42,CARRY,12.65,-0.05,-9.58,21.72,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,48.8
42.47,CARRY,12.65,-0.05,-9.58,21.75,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,50.9
42.52,CARRY,12.65,-0.05,-9.58,21.77,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,50.0
42.57,CARRY,12.65,-0.05,-9.58,21.8,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.5
42.62,CARRY,12.65,-0.05,-9.58,21.83,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,51.0
42.67,CARRY,12.65,-0.05,-9.58,21.85,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,50.5
42.72,CARRY,12.65,-0.05,-9.58,21.88,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.5
42.78,CARRY,12.65,-0.05,-9.58,21.9,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.5
42.83,CARRY,12.65,-0.05,-9.58,21.93,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,48.2
42.88,CARRY,12.65,-0.05,-9.58,21.95,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,48.5
42.93,CARRY,12.65,-0.05,-9.58,21.98,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,47.8
42.98,CARRY,12.65,-0.05,-9.58,22.0,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,52.7
43.03,CARRY,12.65,-0.05,-9.58,22.03,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,51.2
43.08,CARRY,12.65,-0.05,-9.58,22.06,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,48.8
43.13,CARRY,12.65,-0.05,-9.58,22.08,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,50.1
43.18,CARRY,12.65,-0.05,-9.58,22.11,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.5
43.23,CARRY,12.65,-0.05,-9.58,22.13,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,50.3
43.28,CARRY,12.65,-0.05,-9.58,22.16,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,52.9
43.34,CARRY,12.65,-0.05,-9.58,22.18,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,48.6
43.39,CARRY,12.65,-0.05,-9.58,22.21,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,51.7
43.44,CARRY,12.65,-0.05,-9.58,22.23,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,50.0
43.49,CARRY,12.65,-0.05,-9.58,22.26,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,50.8
43.54,CARRY,12.65,-0.05,-9.58,22.29,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,50.7
43.59,CARRY,12.65,-0.05,-9.58,22.31,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,51.0
43.65,CARRY,12.65,-0.05,-9.58,22.34,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.8
43.7,CARRY,12.65,-0.05,-9.58,22.36,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,51.6
43.75,CARRY,12.65,-0.05,-9.58,22.39,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,50.3
43.8,CARRY,12.65,-0.05,-9.58,22.42,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.4
43.85,CARRY,12.65,-0.05,-9.58,22.44,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,51.2
43.9,CARRY,12.65,-0.05,-9.58,22.47,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,50.7
43.96,CARRY,12.65,-0.05,-9.58,22.49,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.3
44.01,CARRY,12.65,-0.05,-9.58,22.52,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.3
44.06,CARRY,12.65,-0.05,-9.58,22.54,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,52.2
44.11,CARRY,12.65,-0.05,-9.58,22.57,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.3
44.16,CARRY,12.65,-0.05,-9.58,22.59,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,51.4
44.21,CARRY,12.65,-0.05,-9.58,22.62,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.8
44.26,CARRY,12.65,-0.05,-9.58,22.65,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,50.6
44.31,CARRY,12.65,-0.05,-9.58,22.67,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,50.1
44.36,CARRY,12.65,-0.05,-9.58,22.7,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.6
44.41,CARRY,12.65,-0.05,-9.58,22.72,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,48.6
44.47,CARRY,12.65,-0.05,-9.58,22.75,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,51.3
44.52,CARRY,12.65,-0.05,-9.58,22.77,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,49.3
44.57,CARRY,12.65,-0.05,-9.58,22.8,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,51.3
44.62,CARRY,12.65,-0.05,-9.58,22.82,-0.01,0,0,320.0,240.0,0.0,-0.0,0.0,48.7
