t_s,copter_n,copter_e,copter_d,rover_n,rover_e,rover_d,oracle_cx,oracle_cy,oracle_w,oracle_h,det_bbox_cx,det_bbox_cy,det_new,track_cx,track_cy,track_w,track_h,track_id,pix_err_vs_oracle,vx_cmd,vy_cmd,yaw_rate_cmd,loop_dt_ms
1.652,28.02,-3.44,-9.48,28.37,-3.50,0.00,314.1,220.2,116.9,233.8,314.8,207.9,0,314.8,207.9,116.9,233.9,2,12.4,0.642,-0.103,-0.0000,50.1
1.702,28.08,-3.43,-9.48,28.38,-3.50,0.00,314.0,222.8,116.9,233.8,314.8,207.9,0,314.8,207.9,116.9,233.9,2,15.0,0.642,-0.103,-0.0000,50.1
1.752,28.08,-3.43,-9.48,28.39,-3.50,0.00,313.9,222.1,116.9,233.8,314.8,207.9,0,314.8,207.9,116.9,233.9,2,14.2,0.642,-0.103,-0.0000,50.1
1.802,28.14,-3.42,-9.48,28.41,-3.50,0.00,313.9,224.8,116.9,233.8,314.8,207.9,0,314.8,207.9,116.9,233.9,2,16.9,0.642,-0.103,-0.0000,50.1
1.852,28.14,-3.42,-9.48,28.42,-3.50,0.00,313.8,224.0,116.9,233.8,314.8,207.9,0,314.8,207.9,116.9,233.9,2,16.2,0.642,-0.103,-0.0000,50.1
1.902,28.19,-3.42,-9.48,28.43,-3.50,0.00,313.9,226.8,116.9,233.9,314.8,207.9,0,314.8,207.9,116.9,233.9,2,18.9,0.642,-0.103,-0.0000,50.1
1.952,28.19,-3.42,-9.48,28.44,-3.50,0.00,313.8,226.0,116.9,233.9,314.8,207.9,0,314.8,207.9,116.9,233.9,2,18.2,0.642,-0.103,-0.0000,50.1
2.003,28.25,-3.42,-9.48,28.46,-3.50,0.00,314.0,228.8,116.9,233.9,313.7,225.3,1,313.7,225.3,116.9,233.9,3,3.5,0.293,-0.125,-0.0000,50.1
2.053,28.25,-3.42,-9.48,28.47,-3.50,0.00,313.9,228.1,116.9,233.9,313.7,225.3,0,314.8,207.9,116.9,233.9,2,20.2,0.642,-0.103,-0.0000,50.1
2.103,28.32,-3.41,-9.48,28.48,-3.50,0.00,314.1,230.9,116.9,233.9,313.7,225.3,0,314.8,207.9,116.9,233.9,2,23.0,0.642,-0.103,-0.0000,50.1
2.153,28.32,-3.41,-9.48,28.49,-3.50,0.00,314.0,230.2,116.9,233.9,313.7,225.3,0,314.8,207.9,116.9,233.9,2,22.3,0.642,-0.103,-0.0000,50.1
2.203,28.38,-3.41,-9.48,28.51,-3.50,0.00,314.3,233.0,116.9,233.9,313.7,225.3,0,314.8,207.9,116.9,233.9,2,25.1,0.642,-0.103,-0.0000,50.1
2.253,28.38,-3.41,-9.48,28.52,-3.50,0.00,314.2,232.3,116.9,233.9,313.7,225.3,0,314.8,207.9,116.9,233.9,2,24.4,0.642,-0.103,-0.0000,50.1
2.303,28.44,-3.41,-9.48,28.53,-3.50,0.00,314.6,235.1,116.9,233.9,313.7,225.3,0,314.8,207.9,116.9,233.9,2,27.2,0.642,-0.103,-0.0000,50.1
2.353,28.44,-3.41,-9.48,28.54,-3.50,0.00,314.5,234.4,116.9,233.9,313.7,225.3,0,314.8,207.9,116.9,233.9,2,26.5,0.642,-0.103,-0.0000,50.1
2.403,28.50,-3.41,-9.48,28.56,-3.50,0.00,314.9,237.2,116.9,233.9,313.7,225.3,0,314.8,207.9,116.9,233.9,2,29.4,0.642,-0.103,-0.0000,50.1
2.453,28.50,-3.41,-9.48,28.57,-3.50,0.00,314.8,236.5,116.9,233.9,313.7,225.3,0,314.8,207.9,116.9,233.9,2,28.6,0.642,-0.103,-0.0000,50.1
2.503,28.56,-3.42,-9.48,28.58,-3.50,0.00,315.2,239.4,116.9,233.8,313.7,225.3,0,314.8,207.9,116.9,233.9,2,31.5,0.642,-0.103,-0.0000,50.1
2.553,28.56,-3.42,-9.48,28.59,-3.50,0.00,315.1,238.7,116.9,233.8,313.7,225.3,0,313.7,225.3,116.9,233.9,3,13.4,0.293,-0.125,-0.0000,50.1
2.603,28.63,-3.42,-9.48,28.61,-3.50,0.00,315.6,241.6,116.9,233.8,313.7,225.3,0,313.7,225.3,116.9,233.9,3,16.4,0.293,-0.125,-0.0000,50.1
2.653,28.63,-3.42,-9.48,28.62,-3.50,0.00,315.5,240.9,116.9,233.8,313.7,225.3,0,313.7,225.3,116.9,233.9,3,15.7,0.293,-0.125,-0.0000,50.1
2.703,28.69,-3.42,-9.48,28.63,-3.50,0.00,316.0,243.9,116.9,233.8,313.7,225.3,0,313.7,225.3,116.9,233.9,3,18.6,0.293,-0.125,-0.0000,50.1
2.753,28.69,-3.42,-9.48,28.64,-3.50,0.00,315.9,243.1,116.9,233.8,313.7,225.3,0,313.7,225.3,116.9,233.9,3,17.9,0.293,-0.125,-0.0000,50.1
2.803,28.75,-3.42,-9.48,28.66,-3.50,0.00,316.4,245.9,116.9,233.8,313.7,225.3,0,313.7,225.3,116.9,233.9,3,20.8,0.293,-0.125,-0.0000,50.0
2.853,28.75,-3.42,-9.48,28.67,-3.50,0.00,316.3,245.2,116.9,233.8,313.7,225.3,0,313.7,225.3,116.9,233.9,3,20.0,0.293,-0.125,-0.0000,50.1
2.904,28.81,-3.43,-9.48,28.68,-3.50,0.00,316.8,247.8,116.9,233.8,313.7,225.3,0,313.7,225.3,116.9,233.9,3,22.6,0.293,-0.125,-0.0000,50.0
2.954,28.81,-3.43,-9.48,28.69,-3.50,0.00,316.7,247.0,116.9,233.8,313.7,225.3,0,313.7,225.3,116.9,233.9,3,21.9,0.293,-0.125,-0.0000,50.1
3.004,28.86,-3.43,-9.48,28.71,-3.50,0.00,317.2,249.3,116.9,233.8,316.6,246.4,1,316.6,246.4,116.9,233.8,4,3.0,-0.127,-0.067,-0.0000,50.1
3.054,28.86,-3.43,-9.48,28.72,-3.50,0.00,317.2,248.6,116.9,233.8,316.6,246.4,0,313.7,225.3,116.9,233.9,3,23.5,0.293,-0.125,-0.0000,50.1
3.104,28.91,-3.43,-9.48,28.73,-3.50,0.00,317.7,250.6,116.9,233.8,316.6,246.4,0,313.7,225.3,116.9,233.9,3,25.6,0.293,-0.125,-0.0000,50.1
3.154,28.91,-3.43,-9.48,28.74,-3.50,0.00,317.6,249.9,116.9,233.8,316.6,246.4,0,313.7,225.3,116.9,233.9,3,24.8,0.293,-0.125,-0.0000,50.1
3.204,28.95,-3.44,-9.48,28.76,-3.50,0.00,318.2,251.7,116.9,233.8,316.6,246.4,0,313.7,225.3,116.9,233.9,3,26.7,0.293,-0.125,-0.0000,50.1
3.254,28.95,-3.44,-9.48,28.77,-3.50,0.00,318.1,250.9,116.9,233.8,316.6,246.4,0,313.7,225.3,116.9,233.9,3,25.9,0.293,-0.125,-0.0000,50.1
3.304,28.99,-3.45,-9.48,28.78,-3.50,0.00,318.6,252.5,116.9,233.8,316.6,246.4,0,313.7,225.3,116.9,233.9,3,27.6,0.293,-0.125,-0.0000,50.1
3.354,28.99,-3.45,-9.48,28.79,-3.50,0.00,318.5,251.8,116.9,233.8,316.6,246.4,0,313.7,225.3,116.9,233.9,3,26.9,0.293,-0.125,-0.0000,50.1
3.404,29.03,-3.45,-9.48,28.81,-3.50,0.00,319.1,253.2,116.9,233.8,316.6,246.4,0,313.7,225.3,116.9,233.9,3,28.4,0.293,-0.125,-0.0000,50.1
3.454,29.03,-3.45,-9.48,28.82,-3.50,0.00,319.0,252.5,116.9,233.8,316.6,246.4,0,313.7,225.3,116.9,233.9,3,27.6,0.293,-0.125,-0.0000,50.1
3.504,29.07,-3.46,-9.48,28.83,-3.50,0.00,319.6,253.8,116.9,233.8,316.6,246.4,0,313.7,225.3,116.9,233.9,3,29.1,0.293,-0.125,-0.0000,50.1
3.554,29.07,-3.46,-9.48,28.84,-3.50,0.00,319.5,253.1,116.9,233.8,316.6,246.4,0,316.6,246.4,116.9,233.8,4,7.3,-0.127,-0.067,-0.0000,50.1
3.604,29.10,-3.47,-9.48,28.86,-3.50,0.00,320.1,254.4,116.9,233.8,316.6,246.4,0,316.6,246.4,116.9,233.8,4,8.7,-0.127,-0.067,-0.0000,50.1
3.654,29.10,-3.47,-9.48,28.87,-3.50,0.00,320.0,253.6,116.9,233.8,316.6,246.4,0,316.6,246.4,116.9,233.8,4,8.0,-0.127,-0.067,-0.0000,50.1
3.704,29.14,-3.47,-9.48,28.88,-3.50,0.00,320.5,254.8,116.9,233.8,316.6,246.4,0,316.6,246.4,116.9,233.8,4,9.3,-0.127,-0.067,-0.0000,50.0
3.755,29.14,-3.47,-9.48,28.89,-3.50,0.00,320.5,254.1,116.9,233.8,316.6,246.4,0,316.6,246.4,116.9,233.8,4,8.6,-0.127,-0.067,-0.0000,50.1
3.805,29.17,-3.48,-9.48,28.91,-3.50,0.00,321.0,255.1,116.9,233.8,316.6,246.4,0,316.6,246.4,116.9,233.8,4,9.8,-0.127,-0.067,-0.0000,50.1
3.855,29.17,-3.48,-9.48,28.92,-3.50,0.00,320.9,254.4,116.9,233.8,316.6,246.4,0,316.6,246.4,116.9,233.8,4,9.1,-0.127,-0.067,-0.0000,50.1
3.905,29.19,-3.49,-9.48,28.93,-3.50,0.00,321.5,255.1,116.9,233.8,316.6,246.4,0,316.6,246.4,116.9,233.8,4,10.0,-0.127,-0.067,-0.0000,50.1
3.955,29.19,-3.49,-9.48,28.94,-3.50,0.00,321.4,254.3,116.9,233.8,316.6,246.4,0,316.6,246.4,116.9,233.8,4,9.3,-0.127,-0.067,-0.0000,50.1
4.005,29.21,-3.50,-9.48,28.96,-3.50,0.00,321.9,254.6,116.9,233.8,321.3,253.7,1,321.3,253.7,116.9,233.8,5,1.1,-0.273,0.026,0.0000,50.1
4.055,29.21,-3.50,-9.48,28.97,-3.50,0.00,321.8,253.9,116.9,233.8,321.3,253.7,0,316.6,246.4,116.9,233.8,4,9.1,-0.127,-0.067,-0.0000,50.1
4.105,29.22,-3.51,-9.48,28.98,-3.50,0.00,322.3,253.8,116.9,233.8,321.3,253.7,0,316.6,246.4,116.9,233.8,4,9.4,-0.127,-0.067,-0.0000,50.1
4.155,29.22,-3.51,-9.48,28.99,-3.50,0.00,322.2,253.1,116.9,233.8,321.3,253.7,0,316.6,246.4,116.9,233.8,4,8.7,-0.127,-0.067,-0.0000,50.1
4.205,29.23,-3.51,-9.48,29.01,-3.50,0.00,322.6,252.7,116.9,233.8,321.3,253.7,0,316.6,246.4,116.9,233.8,4,8.7,-0.127,-0.067,-0.0000,50.1
4.255,29.23,-3.51,-9.48,29.02,-3.50,0.00,322.5,252.0,116.9,233.8,321.3,253.7,0,316.6,246.4,116.9,233.8,4,8.1,-0.127,-0.067,-0.0000,50.1
4.305,29.23,-3.52,-9.48,29.03,-3.50,0.00,322.9,251.3,116.9,233.8,321.3,253.7,0,316.6,246.4,116.9,233.8,4,8.0,-0.127,-0.067,-0.0000,50.1
4.355,29.23,-3.52,-9.48,29.05,-3.50,0.00,322.8,250.6,116.9,233.8,321.3,253.7,0,316.6,246.4,116.9,233.8,4,7.4,-0.127,-0.067,-0.0000,50.1
4.405,29.23,-3.53,-9.48,29.06,-3.50,0.00,323.1,249.7,116.9,233.8,321.3,253.7,0,316.6,246.4,116.9,233.8,4,7.3,-0.127,-0.067,-0.0000,50.1
4.455,29.23,-3.53,-9.48,29.07,-3.50,0.00,323.0,249.0,116.9,233.8,321.3,253.7,0,316.6,246.4,116.9,233.8,4,6.9,-0.127,-0.067,-0.0000,50.1
4.505,29.23,-3.54,-9.48,29.08,-3.50,0.00,323.4,248.0,116.9,233.8,321.3,253.7,0,316.6,246.4,116.9,233.8,4,6.9,-0.127,-0.067,-0.0000,50.1
4.556,29.23,-3.54,-9.48,29.10,-3.50,0.00,323.3,247.3,116.9,233.8,321.3,253.7,0,321.3,253.7,116.9,233.8,5,6.7,-0.273,0.026,0.0000,50.1
4.606,29.22,-3.54,-9.48,29.11,-3.50,0.00,323.6,246.2,116.9,233.8,321.3,253.7,0,321.3,253.7,116.9,233.8,5,7.8,-0.273,0.026,0.0000,50.1
4.656,29.22,-3.54,-9.48,29.12,-3.50,0.00,323.5,245.5,116.9,233.8,321.3,253.7,0,321.3,253.7,116.9,233.8,5,8.5,-0.273,0.026,0.0000,50.1
4.706,29.21,-3.55,-9.48,29.13,-3.50,0.00,323.9,244.3,116.9,233.8,321.3,253.7,0,321.3,253.7,116.9,233.8,5,9.7,-0.273,0.026,0.0000,50.1
4.756,29.21,-3.55,-9.48,29.15,-3.50,0.00,323.8,243.6,116.9,233.8,321.3,253.7,0,321.3,253.7,116.9,233.8,5,10.4,-0.273,0.026,0.0000,50.1
4.806,29.21,-3.56,-9.48,29.16,-3.50,0.00,324.0,242.3,116.9,233.8,321.3,253.7,0,321.3,253.7,116.9,233.8,5,11.7,-0.273,0.026,0.0000,50.1
4.856,29.21,-3.56,-9.48,29.17,-3.50,0.00,323.9,241.6,116.9,233.8,321.3,253.7,0,321.3,253.7,116.9,233.8,5,12.4,-0.273,0.026,0.0000,50.1
4.906,29.19,-3.57,-9.48,29.18,-3.50,0.00,324.1,240.1,116.9,233.8,321.3,253.7,0,321.3,253.7,116.9,233.8,5,13.8,-0.273,0.026,0.0000,50.1
4.956,29.19,-3.57,-9.48,29.20,-3.50,0.00,324.1,239.4,116.9,233.8,321.3,253.7,0,321.3,253.7,116.9,233.8,5,14.5,-0.273,0.026,0.0000,50.1
5.006,29.18,-3.57,-9.48,29.21,-3.50,0.00,324.2,237.8,116.9,233.8,324.0,238.8,1,324.0,238.8,116.9,233.8,6,1.0,0.025,0.080,0.0000,50.1
5.056,29.18,-3.57,-9.48,29.22,-3.50,0.00,324.1,237.1,116.9,233.8,324.0,238.8,0,321.3,253.7,116.9,233.8,5,16.8,-0.273,0.026,0.0000,50.1
5.106,29.16,-3.58,-9.48,29.23,-3.50,0.00,324.1,235.3,116.9,233.8,324.0,238.8,0,321.3,253.7,116.9,233.8,5,18.6,-0.273,0.026,0.0000,50.1
5.156,29.16,-3.58,-9.48,29.25,-3.50,0.00,324.1,234.6,116.9,233.8,324.0,238.8,0,321.3,253.7,116.9,233.8,5,19.3,-0.273,0.026,0.0000,50.1
5.206,29.14,-3.58,-9.48,29.26,-3.50,0.00,324.1,232.8,116.9,233.8,324.0,238.8,0,321.3,253.7,116.9,233.8,5,21.1,-0.273,0.026,0.0000,50.1
5.256,29.14,-3.58,-9.48,29.27,-3.50,0.00,324.0,232.0,116.9,233.8,324.0,238.8,0,321.3,253.7,116.9,233.8,5,21.8,-0.273,0.026,0.0000,50.1
5.306,29.12,-3.58,-9.48,29.28,-3.50,0.00,323.9,230.2,116.9,233.8,324.0,238.8,0,321.3,253.7,116.9,233.8,5,23.6,-0.273,0.026,0.0000,50.1
5.356,29.12,-3.58,-9.48,29.30,-3.50,0.00,323.8,229.4,116.9,233.8,324.0,238.8,0,321.3,253.7,116.9,233.8,5,24.4,-0.273,0.026,0.0000,50.1
5.407,29.10,-3.59,-9.48,29.31,-3.50,0.00,323.8,227.5,116.9,233.8,324.0,238.8,0,321.3,253.7,116.9,233.8,5,26.3,-0.273,0.026,0.0000,50.1
5.457,29.10,-3.59,-9.48,29.32,-3.50,0.00,323.7,226.8,116.9,233.8,324.0,238.8,0,321.3,253.7,116.9,233.8,5,27.0,-0.273,0.026,0.0000,50.1
5.507,29.08,-3.59,-9.48,29.33,-3.50,0.00,323.6,224.8,116.9,233.8,324.0,238.8,0,321.3,253.7,116.9,233.8,5,29.0,-0.273,0.026,0.0000,50.1
5.557,29.08,-3.59,-9.48,29.35,-3.50,0.00,323.5,224.0,116.9,233.8,324.0,238.8,0,324.0,238.8,116.9,233.8,6,14.7,0.025,0.080,0.0000,50.1
5.607,29.06,-3.59,-9.48,29.36,-3.50,0.00,323.4,222.0,116.9,233.8,324.0,238.8,0,324.0,238.8,116.9,233.8,6,16.8,0.025,0.080,0.0000,50.1
5.657,29.06,-3.59,-9.48,29.37,-3.50,0.00,323.3,221.2,116.9,233.8,324.0,238.8,0,324.0,238.8,116.9,233.8,6,17.5,0.025,0.080,0.0000,50.1
5.707,29.04,-3.59,-9.48,29.38,-3.50,0.00,323.2,219.1,116.9,233.8,324.0,238.8,0,324.0,238.8,116.9,233.8,6,19.6,0.025,0.080,0.0000,50.1
5.757,29.04,-3.59,-9.48,29.40,-3.50,0.00,323.1,218.4,116.9,233.8,324.0,238.8,0,324.0,238.8,116.9,233.8,6,20.4,0.025,0.080,0.0000,50.1
5.807,29.01,-3.59,-9.48,29.41,-3.50,0.00,322.9,216.4,116.9,233.8,324.0,238.8,0,324.0,238.8,116.9,233.8,6,22.4,0.025,0.080,0.0000,50.1
5.857,29.01,-3.59,-9.48,29.42,-3.50,0.00,322.9,215.7,116.9,233.8,324.0,238.8,0,324.0,238.8,116.9,233.8,6,23.1,0.025,0.080,0.0000,50.1
5.907,28.99,-3.59,-9.48,29.43,-3.50,0.00,322.6,213.8,116.9,233.8,324.0,238.8,0,324.0,238.8,116.9,233.8,6,25.0,0.025,0.080,0.0000,50.1
5.957,28.99,-3.59,-9.48,29.45,-3.50,0.00,322.6,213.1,116.9,233.8,324.0,238.8,0,324.0,238.8,116.9,233.8,6,25.7,0.025,0.080,0.0000,50.1
6.007,28.98,-3.59,-9.48,29.46,-3.50,0.00,322.3,211.5,116.9,233.8,322.5,212.5,1,322.5,212.5,116.9,233.8,7,1.0,0.551,0.050,0.0000,50.1
6.057,28.98,-3.59,-9.48,29.47,-3.50,0.00,322.2,210.8,116.9,233.8,322.5,212.5,0,324.0,238.8,116.9,233.8,6,28.1,0.025,0.080,0.0000,50.1
6.107,28.97,-3.59,-9.48,29.48,-3.50,0.00,321.9,209.4,116.9,233.8,322.5,212.5,0,324.0,238.8,116.9,233.8,6,29.5,0.025,0.080,0.0000,50.1
6.157,28.97,-3.59,-9.48,29.50,-3.50,0.00,321.8,208.6,116.9,233.8,322.5,212.5,0,324.0,238.8,116.9,233.8,6,30.2,0.025,0.080,0.0000,50.1
6.207,28.96,-3.59,-9.48,29.51,-3.50,0.00,321.4,207.4,116.9,233.8,322.5,212.5,0,324.0,238.8,116.9,233.8,6,31.4,0.025,0.080,0.0000,50.1
6.258,28.96,-3.59,-9.48,29.52,-3.50,0.00,321.3,206.7,116.9,233.8,322.5,212.5,0,324.0,238.8,116.9,233.8,6,32.2,0.025,0.080,0.0000,50.1
6.308,28.95,-3.58,-9.48,29.53,-3.50,0.00,320.9,205.7,116.9,233.8,322.5,212.5,0,324.0,238.8,116.9,233.8,6,33.2,0.025,0.080,0.0000,50.1
6.358,28.95,-3.58,-9.48,29.55,-3.50,0.00,320.8,205.0,116.9,233.8,322.5,212.5,0,324.0,238.8,116.9,233.8,6,34.0,0.025,0.080,0.0000,50.1
6.408,28.95,-3.58,-9.48,29.56,-3.50,0.00,320.4,204.0,116.9,233.8,322.5,212.5,0,324.0,238.8,116.9,233.8,6,34.9,0.025,0.080,0.0000,50.1
6.458,28.95,-3.58,-9.48,29.57,-3.50,0.00,320.3,203.3,116.9,233.8,322.5,212.5,0,324.0,238.8,116.9,233.8,6,35.6,0.025,0.080,0.0000,50.1
6.508,28.94,-3.57,-9.48,29.58,-3.50,0.00,319.9,202.4,116.9,233.8,322.5,212.5,0,324.0,238.8,116.9,233.8,6,36.5,0.025,0.080,0.0000,50.1
6.558,28.94,-3.57,-9.48,29.60,-3.50,0.00,319.8,201.7,116.9,233.8,322.5,212.5,0,322.5,212.5,116.9,233.8,7,11.1,0.551,0.050,0.0000,50.1
6.608,28.94,-3.56,-9.48,29.61,-3.50,0.00,319.3,200.9,116.9,233.8,322.5,212.5,0,322.5,212.5,116.9,233.8,7,12.0,0.551,0.050,0.0000,50.1
6.658,28.94,-3.56,-9.48,29.62,-3.50,0.00,319.2,200.2,116.9,233.8,322.5,212.5,0,322.5,212.5,116.9,233.8,7,12.7,0.551,0.050,0.0000,50.1
6.708,28.94,-3.56,-9.48,29.63,-3.50,0.00,318.8,199.4,116.9,233.8,322.5,212.5,0,322.5,212.5,116.9,233.8,7,13.6,0.551,0.050,0.0000,50.1
6.758,28.94,-3.56,-9.48,29.65,-3.50,0.00,318.7,198.7,116.9,233.8,322.5,212.5,0,322.5,212.5,116.9,233.8,7,14.3,0.551,0.050,0.0000,50.1
6.808,28.94,-3.55,-9.48,29.66,-3.50,0.00,318.2,198.1,116.9,233.8,322.5,212.5,0,322.5,212.5,116.9,233.8,7,15.0,0.551,0.050,0.0000,50.1
6.858,28.94,-3.55,-9.48,29.67,-3.50,0.00,318.1,197.4,116.9,233.8,322.5,212.5,0,322.5,212.5,116.9,233.8,7,15.7,0.551,0.050,0.0000,50.1
6.908,28.95,-3.54,-9.48,29.68,-3.50,0.00,317.7,197.2,116.9,233.8,322.5,212.5,0,322.5,212.5,116.9,233.8,7,16.1,0.551,0.050,0.0000,50.1
6.958,28.95,-3.54,-9.48,29.70,-3.50,0.00,317.6,196.4,116.9,233.8,322.5,212.5,0,322.5,212.5,116.9,233.8,7,16.8,0.551,0.050,0.0000,50.1
7.008,28.97,-3.53,-9.48,29.71,-3.50,0.00,317.1,196.6,116.9,233.8,317.5,195.8,1,317.5,195.8,116.9,233.8,8,0.9,0.884,-0.050,-0.0000,50.1
