t_s,state,copter_n,copter_e,copter_d,rover_n,rover_e,in_fov,occluded,bbox_cx,bbox_cy,px_err,vx_cmd,vy_cmd,loop_ms,dist_n,dist_e,d_true_px,d_dist_px,carry_score
0.0,ACQUIRE,0.01,-0.01,-8.81,0.51,-0.01,1,0,,,,0.0,0.0,4.7,,,,,
0.05,ACQUIRE,0.01,-0.01,-8.92,0.59,-0.01,1,0,,,,0.0,0.0,1.4,,,,,
0.1,ACQUIRE,0.01,-0.01,-8.92,0.66,-0.01,1,0,,,,0.0,0.0,0.7,,,,,
0.15,ACQUIRE,0.01,-0.01,-9.03,0.74,-0.01,1,0,,,,0.0,0.0,1.3,,,,,
0.2,ACQUIRE,0.01,-0.01,-9.03,0.81,-0.01,1,0,,,,0.0,0.0,0.6,,,,,
0.25,ACQUIRE,0.01,-0.01,-9.13,0.89,-0.01,1,0,,,,0.0,0.0,1.5,,,,,
0.3,ACQUIRE,0.01,-0.01,-9.13,0.97,-0.01,1,0,,,,0.0,0.0,0.6,,,,,
0.35,ACQUIRE,0.01,-0.01,-9.22,1.04,-0.01,1,0,,,,0.91,0.11,2.5,,,,,
0.4,ACQUIRE,0.01,-0.01,-9.22,1.12,-0.01,1,0,,,,0.95,0.11,1.6,,,,,
0.45,ACQUIRE,0.01,-0.01,-9.3,1.19,-0.01,1,0,,,,0.99,0.11,2.3,,,,,
0.5,ACQUIRE,0.01,-0.01,-9.3,1.27,-0.01,1,0,,,,1.04,0.12,1.8,,,,,
0.55,ACQUIRE,0.01,-0.01,-9.37,1.34,-0.01,1,0,,,,1.08,0.13,2.4,,,,,
0.6,ACQUIRE,0.01,-0.01,-9.37,1.42,-0.01,1,0,,,,1.12,0.13,1.8,,,,,
0.65,ACQUIRE,0.01,-0.01,-9.44,1.49,-0.01,1,0,,,,1.15,0.14,2.2,,,,,
0.7,ACQUIRE,0.01,-0.01,-9.44,1.57,-0.01,1,0,,,,1.19,0.14,1.8,,,,,
0.75,ACQUIRE,0.03,-0.01,-9.49,1.64,-0.01,1,0,,,,1.22,0.14,2.1,,,,,
0.8,ACQUIRE,0.03,-0.01,-9.49,1.72,-0.01,1,0,,,,1.26,0.15,1.8,,,,,
0.85,ACQUIRE,0.05,-0.01,-9.53,1.79,-0.01,1,0,,,,1.7,0.2,3.2,,,,,
0.9,ACQUIRE,0.05,-0.01,-9.53,1.87,-0.01,1,0,,,,1.74,0.2,2.3,,,,,
0.95,ACQUIRE,0.09,-0.01,-9.55,1.94,-0.01,1,0,,,,1.73,0.22,3.1,,,,,
1.0,ACQUIRE,0.09,-0.01,-9.55,2.02,-0.01,1,0,,,,1.73,0.22,2.2,,,,,
1.05,ACQUIRE,0.15,-0.01,-9.57,2.09,-0.01,1,0,,,,1.66,0.22,2.9,,,,,
1.1,ACQUIRE,0.15,-0.01,-9.57,2.17,-0.01,1,0,,,,1.66,0.23,2.0,,,,,
1.15,ACQUIRE,0.23,-0.01,-9.58,2.24,-0.01,1,0,,,,1.57,0.22,2.6,,,,,
1.2,ACQUIRE,0.23,-0.01,-9.58,2.32,-0.01,1,0,,,,1.57,0.22,2.1,,,,,
1.25,ACQUIRE,0.32,-0.01,-9.58,2.39,-0.01,1,0,,,,1.47,0.2,2.3,,,,,
1.3,ACQUIRE,0.32,-0.01,-9.58,2.47,-0.01,1,0,,,,1.47,0.2,1.7,,,,,
1.35,ACQUIRE,0.43,-0.01,-9.58,2.54,-0.01,1,0,,,,1.88,0.26,2.2,,,,,
1.4,ACQUIRE,0.43,-0.01,-9.58,2.62,-0.01,1,0,,,,1.88,0.26,1.7,,,,,
1.45,ACQUIRE,0.55,-0.01,-9.58,2.69,-0.01,1,0,,,,1.75,0.24,2.9,,,,,
1.5,ACQUIRE,0.55,-0.01,-9.58,2.77,-0.01,1,0,,,,1.75,0.24,2.4,,,,,
1.55,ACQUIRE,0.68,-0.01,-9.57,2.84,-0.01,1,0,,,,1.61,0.22,3.0,,,,,
1.6,ACQUIRE,0.68,-0.01,-9.57,2.92,-0.01,1,0,,,,1.61,0.22,1.7,,,,,
1.65,ACQUIRE,0.81,-0.01,-9.57,2.99,-0.01,1,0,,,,1.45,0.2,2.4,,,,,
1.7,ACQUIRE,0.81,-0.01,-9.57,3.07,-0.01,1,0,,,,1.45,0.2,1.7,,,,,
1.75,ACQUIRE,0.96,-0.01,-9.56,3.14,-0.01,1,0,,,,1.29,0.18,2.9,,,,,
